time,Out_byte[7],Out_byte[6],Out_byte[5],Out_byte[4],Out_byte[3],Out_byte[2],Out_byte[1],Out_byte[0],CEO,Valid_out
658835,1,0,0,1,0,0,1,0,0,1
658845,1,0,0,1,0,0,1,0,0,1
658855,1,0,0,1,0,0,1,0,0,1
658865,1,1,0,1,0,0,1,1,1,1
658875,1,1,0,1,0,0,1,1,0,1
658885,1,1,0,1,0,0,1,1,0,1
658895,1,1,0,1,0,0,1,1,0,1
658905,1,1,0,1,0,0,1,1,0,1
658915,1,1,0,1,0,0,1,1,0,1
658925,1,1,0,1,0,0,1,1,0,1
658935,1,1,0,1,0,0,1,1,0,1
658945,1,1,0,1,1,0,0,1,1,1
658955,1,1,0,1,1,0,0,1,0,1
658965,1,1,0,1,1,0,0,1,0,1
658975,1,1,0,1,1,0,0,1,0,1
658985,1,1,0,1,1,0,0,1,0,1
658995,1,1,0,1,1,0,0,1,0,1
659005,1,1,0,1,1,0,0,1,0,1
659015,1,1,0,1,1,0,0,1,0,1
659025,1,0,0,0,0,0,0,1,1,1
659035,1,0,0,0,0,0,0,1,0,1
659045,1,0,0,0,0,0,0,1,0,1
659055,1,0,0,0,0,0,0,1,0,1
659065,1,0,0,0,0,0,0,1,0,1
659075,1,0,0,0,0,0,0,1,0,1
659085,1,0,0,0,0,0,0,1,0,1
659095,1,0,0,0,0,0,0,1,0,1
659105,0,0,0,1,1,0,1,0,1,1
659115,0,0,0,1,1,0,1,0,0,1
659125,0,0,0,1,1,0,1,0,0,1
659135,0,0,0,1,1,0,1,0,0,1
659145,0,0,0,1,1,0,1,0,0,1
659155,0,0,0,1,1,0,1,0,0,1
659165,0,0,0,1,1,0,1,0,0,1
659175,0,0,0,1,1,0,1,0,0,1
659185,1,1,1,1,1,1,1,0,1,1
659195,1,1,1,1,1,1,1,0,0,1
659205,1,1,1,1,1,1,1,0,0,1
659215,1,1,1,1,1,1,1,0,0,1
659225,1,1,1,1,1,1,1,0,0,1
659235,1,1,1,1,1,1,1,0,0,1
659245,1,1,1,1,1,1,1,0,0,1
659255,1,1,1,1,1,1,1,0,0,1
659265,0,0,0,1,1,1,0,0,1,1
659275,0,0,0,1,1,1,0,0,0,1
659285,0,0,0,1,1,1,0,0,0,1
659295,0,0,0,1,1,1,0,0,0,1
659305,0,0,0,1,1,1,0,0,0,1
659315,0,0,0,1,1,1,0,0,0,1
659325,0,0,0,1,1,1,0,0,0,1
659335,0,0,0,1,1,1,0,0,0,1
659345,1,0,1,0,0,0,1,1,1,1
659355,1,0,1,0,0,0,1,1,0,1
659365,1,0,1,0,0,0,1,1,0,1
659375,1,0,1,0,0,0,1,1,0,1
659385,1,0,1,0,0,0,1,1,0,1
659395,1,0,1,0,0,0,1,1,0,1
659405,1,0,1,0,0,0,1,1,0,1
659415,1,0,1,0,0,0,1,1,0,1
659425,1,0,0,1,0,0,1,1,1,1
659435,1,0,0,1,0,0,1,1,0,1
659445,1,0,0,1,0,0,1,1,0,1
659455,1,0,0,1,0,0,1,1,0,1
659465,1,0,0,1,0,0,1,1,0,1
659475,1,0,0,1,0,0,1,1,0,1
659485,1,0,0,1,0,0,1,1,0,1
659495,1,0,0,1,0,0,1,1,0,1
659505,1,0,1,0,1,0,0,1,1,1
659515,1,0,1,0,1,0,0,1,0,1
659525,1,0,1,0,1,0,0,1,0,1
659535,1,0,1,0,1,0,0,1,0,1
659545,1,0,1,0,1,0,0,1,0,1
659555,1,0,1,0,1,0,0,1,0,1
659565,1,0,1,0,1,0,0,1,0,1
659575,1,0,1,0,1,0,0,1,0,1
659585,0,0,0,0,1,0,1,0,1,1
659595,0,0,0,0,1,0,1,0,0,1
659605,0,0,0,0,1,0,1,0,0,1
659615,0,0,0,0,1,0,1,0,0,1
659625,0,0,0,0,1,0,1,0,0,1
659635,0,0,0,0,1,0,1,0,0,1
659645,0,0,0,0,1,0,1,0,0,1
659655,0,0,0,0,1,0,1,0,0,1
659665,0,0,1,0,1,1,0,0,1,1
659675,0,0,1,0,1,1,0,0,0,1
659685,0,0,1,0,1,1,0,0,0,1
659695,0,0,1,0,1,1,0,0,0,1
659705,0,0,1,0,1,1,0,0,0,1
659715,0,0,1,0,1,1,0,0,0,1
659725,0,0,1,0,1,1,0,0,0,1
659735,0,0,1,0,1,1,0,0,0,1
659745,0,0,1,1,1,1,1,0,1,1
659755,0,0,1,1,1,1,1,0,0,1
659765,0,0,1,1,1,1,1,0,0,1
659775,0,0,1,1,1,1,1,0,0,1
659785,0,0,1,1,1,1,1,0,0,1
659795,0,0,1,1,1,1,1,0,0,1
659805,0,0,1,1,1,1,1,0,0,1
659815,0,0,1,1,1,1,1,0,0,1
659825,1,1,0,1,0,0,1,1,1,1
659835,1,1,0,1,0,0,1,1,0,1
659845,1,1,0,1,0,0,1,1,0,1
659855,1,1,0,1,0,0,1,1,0,1
659865,1,1,0,1,0,0,1,1,0,1
659875,1,1,0,1,0,0,1,1,0,1
659885,1,1,0,1,0,0,1,1,0,1
659895,1,1,0,1,0,0,1,1,0,1
659905,1,1,1,0,0,0,0,1,1,1
659915,1,1,1,0,0,0,0,1,0,1
659925,1,1,1,0,0,0,0,1,0,1
659935,1,1,1,0,0,0,0,1,0,1
659945,1,1,1,0,0,0,0,1,0,1
659955,1,1,1,0,0,0,0,1,0,1
659965,1,1,1,0,0,0,0,1,0,1
659975,1,1,1,0,0,0,0,1,0,1
659985,0,0,1,0,1,0,0,1,1,1
659995,0,0,1,0,1,0,0,1,0,1
660005,0,0,1,0,1,0,0,1,0,1
660015,0,0,1,0,1,0,0,1,0,1
660025,0,0,1,0,1,0,0,1,0,1
660035,0,0,1,0,1,0,0,1,0,1
660045,0,0,1,0,1,0,0,1,0,1
660055,0,0,1,0,1,0,0,1,0,1
660065,1,0,0,0,1,1,1,1,1,1
660075,1,0,0,0,1,1,1,1,0,1
660085,1,0,0,0,1,1,1,1,0,1
660095,1,0,0,0,1,1,1,1,0,1
660105,1,0,0,0,1,1,1,1,0,1
660115,1,0,0,0,1,1,1,1,0,1
660125,1,0,0,0,1,1,1,1,0,1
660135,1,0,0,0,1,1,1,1,0,1
660145,0,0,0,0,0,1,1,1,1,1
660155,0,0,0,0,0,1,1,1,0,1
660165,0,0,0,0,0,1,1,1,0,1
660175,0,0,0,0,0,1,1,1,0,1
660185,0,0,0,0,0,1,1,1,0,1
660195,0,0,0,0,0,1,1,1,0,1
660205,0,0,0,0,0,1,1,1,0,1
660215,0,0,0,0,0,1,1,1,0,1
660225,0,0,1,1,0,0,1,1,1,1
660235,0,0,1,1,0,0,1,1,0,1
660245,0,0,1,1,0,0,1,1,0,1
660255,0,0,1,1,0,0,1,1,0,1
660265,0,0,1,1,0,0,1,1,0,1
660275,0,0,1,1,0,0,1,1,0,1
660285,0,0,1,1,0,0,1,1,0,1
660295,0,0,1,1,0,0,1,1,0,1
660305,1,0,1,0,0,0,0,0,1,1
660315,1,0,1,0,0,0,0,0,0,1
660325,1,0,1,0,0,0,0,0,0,1
660335,1,0,1,0,0,0,0,0,0,1
660345,1,0,1,0,0,0,0,0,0,1
660355,1,0,1,0,0,0,0,0,0,1
660365,1,0,1,0,0,0,0,0,0,1
660375,1,0,1,0,0,0,0,0,0,1
660385,0,0,0,1,0,0,1,0,1,1
660395,0,0,0,1,0,0,1,0,0,1
660405,0,0,0,1,0,0,1,0,0,1
660415,0,0,0,1,0,0,1,0,0,1
660425,0,0,0,1,0,0,1,0,0,1
660435,0,0,0,1,0,0,1,0,0,1
660445,0,0,0,1,0,0,1,0,0,1
660455,0,0,0,1,0,0,1,0,0,1
660465,0,1,0,0,0,1,1,1,1,1
660475,0,1,0,0,0,1,1,1,0,1
660485,0,1,0,0,0,1,1,1,0,1
660495,0,1,0,0,0,1,1,1,0,1
660505,0,1,0,0,0,1,1,1,0,1
660515,0,1,0,0,0,1,1,1,0,1
660525,0,1,0,0,0,1,1,1,0,1
660535,0,1,0,0,0,1,1,1,0,1
660545,1,0,1,0,0,1,0,0,1,1
660555,1,0,1,0,0,1,0,0,0,1
660565,1,0,1,0,0,1,0,0,0,1
660575,1,0,1,0,0,1,0,0,0,1
660585,1,0,1,0,0,1,0,0,0,1
660595,1,0,1,0,0,1,0,0,0,1
660605,1,0,1,0,0,1,0,0,0,1
660615,1,0,1,0,0,1,0,0,0,1
660625,0,1,1,1,1,0,0,1,1,1
660635,0,1,1,1,1,0,0,1,0,1
660645,0,1,1,1,1,0,0,1,0,1
660655,0,1,1,1,1,0,0,1,0,1
660665,0,1,1,1,1,0,0,1,0,1
660675,0,1,1,1,1,0,0,1,0,1
660685,0,1,1,1,1,0,0,1,0,1
660695,0,1,1,1,1,0,0,1,0,1
660705,1,0,0,0,0,0,0,1,1,1
660715,1,0,0,0,0,0,0,1,0,1
660725,1,0,0,0,0,0,0,1,0,1
660735,1,0,0,0,0,0,0,1,0,1
660745,1,0,0,0,0,0,0,1,0,1
660755,1,0,0,0,0,0,0,1,0,1
660765,1,0,0,0,0,0,0,1,0,1
660775,1,0,0,0,0,0,0,1,0,1
660785,1,0,1,1,1,1,0,0,1,1
660795,1,0,1,1,1,1,0,0,0,1
660805,1,0,1,1,1,1,0,0,0,1
660815,1,0,1,1,1,1,0,0,0,1
660825,1,0,1,1,1,1,0,0,0,1
660835,1,0,1,1,1,1,0,0,0,1
660845,1,0,1,1,1,1,0,0,0,1
660855,1,0,1,1,1,1,0,0,0,1
660865,0,1,0,0,0,1,0,0,1,1
660875,0,1,0,0,0,1,0,0,0,1
660885,0,1,0,0,0,1,0,0,0,1
660895,0,1,0,0,0,1,0,0,0,1
660905,0,1,0,0,0,1,0,0,0,1
660915,0,1,0,0,0,1,0,0,0,1
660925,0,1,0,0,0,1,0,0,0,1
660935,0,1,0,0,0,1,0,0,0,1
660945,1,1,0,0,1,1,0,1,1,1
660955,1,1,0,0,1,1,0,1,0,1
660965,1,1,0,0,1,1,0,1,0,1
660975,1,1,0,0,1,1,0,1,0,1
660985,1,1,0,0,1,1,0,1,0,1
660995,1,1,0,0,1,1,0,1,0,1
661005,1,1,0,0,1,1,0,1,0,1
661015,1,1,0,0,1,1,0,1,0,1
661025,0,1,1,1,0,0,1,0,1,1
661035,0,1,1,1,0,0,1,0,0,1
661045,0,1,1,1,0,0,1,0,0,1
661055,0,1,1,1,0,0,1,0,0,1
661065,0,1,1,1,0,0,1,0,0,1
661075,0,1,1,1,0,0,1,0,0,1
661085,0,1,1,1,0,0,1,0,0,1
661095,0,1,1,1,0,0,1,0,0,1
661105,1,1,0,0,0,0,1,1,1,1
661115,1,1,0,0,0,0,1,1,0,1
661125,1,1,0,0,0,0,1,1,0,1
661135,1,1,0,0,0,0,1,1,0,1
661145,1,1,0,0,0,0,1,1,0,1
661155,1,1,0,0,0,0,1,1,0,1
661165,1,1,0,0,0,0,1,1,0,1
661175,1,1,0,0,0,0,1,1,0,1
661185,1,0,0,1,0,0,1,1,1,1
661195,1,0,0,1,0,0,1,1,0,1
661205,1,0,0,1,0,0,1,1,0,1
661215,1,0,0,1,0,0,1,1,0,1
661225,1,0,0,1,0,0,1,1,0,1
661235,1,0,0,1,0,0,1,1,0,1
661245,1,0,0,1,0,0,1,1,0,1
661255,1,0,0,1,0,0,1,1,0,1
661265,0,0,0,0,1,1,1,0,1,1
661275,0,0,0,0,1,1,1,0,0,1
661285,0,0,0,0,1,1,1,0,0,1
661295,0,0,0,0,1,1,1,0,0,1
661305,0,0,0,0,1,1,1,0,0,1
661315,0,0,0,0,1,1,1,0,0,1
661325,0,0,0,0,1,1,1,0,0,1
661335,0,0,0,0,1,1,1,0,0,1
661345,1,1,1,1,1,1,0,0,1,1
661355,1,1,1,1,1,1,0,0,0,1
661365,1,1,1,1,1,1,0,0,0,1
661375,1,1,1,1,1,1,0,0,0,1
661385,1,1,1,1,1,1,0,0,0,1
661395,1,1,1,1,1,1,0,0,0,1
661405,1,1,1,1,1,1,0,0,0,1
661415,1,1,1,1,1,1,0,0,0,1
661425,0,0,1,0,1,0,0,0,1,1
661435,0,0,1,0,1,0,0,0,0,1
661445,0,0,1,0,1,0,0,0,0,1
661455,0,0,1,0,1,0,0,0,0,1
661465,0,0,1,0,1,0,0,0,0,1
661475,0,0,1,0,1,0,0,0,0,1
661485,0,0,1,0,1,0,0,0,0,1
661495,0,0,1,0,1,0,0,0,0,1
661505,1,0,0,1,1,1,1,1,1,1
661515,1,0,0,1,1,1,1,1,0,1
661525,1,0,0,1,1,1,1,1,0,1
661535,1,0,0,1,1,1,1,1,0,1
661545,1,0,0,1,1,1,1,1,0,1
661555,1,0,0,1,1,1,1,1,0,1
661565,1,0,0,1,1,1,1,1,0,1
661575,1,0,0,1,1,1,1,1,0,1
661585,0,0,0,1,0,0,0,1,1,1
661595,0,0,0,1,0,0,0,1,0,1
661605,0,0,0,1,0,0,0,1,0,1
661615,0,0,0,1,0,0,0,1,0,1
661625,0,0,0,1,0,0,0,1,0,1
661635,0,0,0,1,0,0,0,1,0,1
661645,0,0,0,1,0,0,0,1,0,1
661655,0,0,0,1,0,0,0,1,0,1
661665,0,0,1,1,0,1,1,1,1,1
661675,0,0,1,1,0,1,1,1,0,1
661685,0,0,1,1,0,1,1,1,0,1
661695,0,0,1,1,0,1,1,1,0,1
661705,0,0,1,1,0,1,1,1,0,1
661715,0,0,1,1,0,1,1,1,0,1
661725,0,0,1,1,0,1,1,1,0,1
661735,0,0,1,1,0,1,1,1,0,1
661745,0,0,0,0,0,0,0,1,1,1
661755,0,0,0,0,0,0,0,1,0,1
661765,0,0,0,0,0,0,0,1,0,1
661775,0,0,0,0,0,0,0,1,0,1
661785,0,0,0,0,0,0,0,1,0,1
661795,0,0,0,0,0,0,0,1,0,1
661805,0,0,0,0,0,0,0,1,0,1
661815,0,0,0,0,0,0,0,1,0,1
661825,1,1,1,1,0,1,1,0,1,1
661835,1,1,1,1,0,1,1,0,0,1
661845,1,1,1,1,0,1,1,0,0,1
661855,1,1,1,1,0,1,1,0,0,1
661865,1,1,1,1,0,1,1,0,0,1
661875,1,1,1,1,0,1,1,0,0,1
661885,1,1,1,1,0,1,1,0,0,1
661895,1,1,1,1,0,1,1,0,0,1
661905,0,0,1,0,1,1,0,0,1,1
661915,0,0,1,0,1,1,0,0,0,1
661925,0,0,1,0,1,1,0,0,0,1
661935,0,0,1,0,1,1,0,0,0,1
661945,0,0,1,0,1,1,0,0,0,1
661955,0,0,1,0,1,1,0,0,0,1
661965,0,0,1,0,1,1,0,0,0,1
661975,0,0,1,0,1,1,0,0,0,1
661985,1,1,0,0,1,1,1,1,1,1
661995,1,1,0,0,1,1,1,1,0,1
662005,1,1,0,0,1,1,1,1,0,1
662015,1,1,0,0,1,1,1,1,0,1
662025,1,1,0,0,1,1,1,1,0,1
662035,1,1,0,0,1,1,1,1,0,1
662045,1,1,0,0,1,1,1,1,0,1
662055,1,1,0,0,1,1,1,1,0,1
662065,0,1,0,0,0,1,1,0,1,1
662075,0,1,0,0,0,1,1,0,0,1
662085,0,1,0,0,0,1,1,0,0,1
662095,0,1,0,0,0,1,1,0,0,1
662105,0,1,0,0,0,1,1,0,0,1
662115,0,1,0,0,0,1,1,0,0,1
662125,0,1,0,0,0,1,1,0,0,1
662135,0,1,0,0,0,1,1,0,0,1
662145,1,1,0,0,1,1,0,1,1,1
662155,1,1,0,0,1,1,0,1,0,1
662165,1,1,0,0,1,1,0,1,0,1
662175,1,1,0,0,1,1,0,1,0,1
662185,1,1,0,0,1,1,0,1,0,1
662195,1,1,0,0,1,1,0,1,0,1
662205,1,1,0,0,1,1,0,1,0,1
662215,1,1,0,0,1,1,0,1,0,1
662225,1,1,0,1,1,0,1,0,1,1
662235,1,1,0,1,1,0,1,0,0,1
662245,1,1,0,1,1,0,1,0,0,1
662255,1,1,0,1,1,0,1,0,0,1
662265,1,1,0,1,1,0,1,0,0,1
662275,1,1,0,1,1,0,1,0,0,1
662285,1,1,0,1,1,0,1,0,0,1
662295,1,1,0,1,1,0,1,0,0,1
662305,0,0,0,1,1,1,1,0,1,1
662315,0,0,0,1,1,1,1,0,0,1
662325,0,0,0,1,1,1,1,0,0,1
662335,0,0,0,1,1,1,1,0,0,1
662345,0,0,0,1,1,1,1,0,0,1
662355,0,0,0,1,1,1,1,0,0,1
662365,0,0,0,1,1,1,1,0,0,1
662375,0,0,0,1,1,1,1,0,0,1
662385,0,0,0,1,0,1,1,1,1,1
662395,0,0,0,1,0,1,1,1,0,1
662405,0,0,0,1,0,1,1,1,0,1
662415,0,0,0,1,0,1,1,1,0,1
662425,0,0,0,1,0,1,1,1,0,1
662435,0,0,0,1,0,1,1,1,0,1
662445,0,0,0,1,0,1,1,1,0,1
662455,0,0,0,1,0,1,1,1,0,1
662465,1,0,1,1,0,0,1,0,1,1
662475,1,0,1,1,0,0,1,0,0,1
662485,1,0,1,1,0,0,1,0,0,1
662495,1,0,1,1,0,0,1,0,0,1
662505,1,0,1,1,0,0,1,0,0,1
662515,1,0,1,1,0,0,1,0,0,1
662525,1,0,1,1,0,0,1,0,0,1
662535,1,0,1,1,0,0,1,0,0,1
662545,1,0,0,1,1,1,0,1,1,1
662555,1,0,0,1,1,1,0,1,0,1
662565,1,0,0,1,1,1,0,1,0,1
662575,1,0,0,1,1,1,0,1,0,1
662585,1,0,0,1,1,1,0,1,0,1
662595,1,0,0,1,1,1,0,1,0,1
662605,1,0,0,1,1,1,0,1,0,1
662615,1,0,0,1,1,1,0,1,0,1
662625,0,1,0,1,0,0,0,1,1,1
662635,0,1,0,1,0,0,0,1,0,1
662645,0,1,0,1,0,0,0,1,0,1
662655,0,1,0,1,0,0,0,1,0,1
662665,0,1,0,1,0,0,0,1,0,1
662675,0,1,0,1,0,0,0,1,0,1
662685,0,1,0,1,0,0,0,1,0,1
662695,0,1,0,1,0,0,0,1,0,1
662705,0,1,0,1,1,0,0,0,1,1
662715,0,1,0,1,1,0,0,0,0,1
662725,0,1,0,1,1,0,0,0,0,1
662735,0,1,0,1,1,0,0,0,0,1
662745,0,1,0,1,1,0,0,0,0,1
662755,0,1,0,1,1,0,0,0,0,1
662765,0,1,0,1,1,0,0,0,0,1
662775,0,1,0,1,1,0,0,0,0,1
662785,1,1,1,0,0,0,1,1,1,1
662795,1,1,1,0,0,0,1,1,0,1
662805,1,1,1,0,0,0,1,1,0,1
662815,1,1,1,0,0,0,1,1,0,1
662825,1,1,1,0,0,0,1,1,0,1
662835,1,1,1,0,0,0,1,1,0,1
662845,1,1,1,0,0,0,1,1,0,1
662855,1,1,1,0,0,0,1,1,0,1
662865,1,0,1,1,0,1,1,0,1,1
662875,1,0,1,1,0,1,1,0,0,1
662885,1,0,1,1,0,1,1,0,0,1
662895,1,0,1,1,0,1,1,0,0,1
662905,1,0,1,1,0,1,1,0,0,1
662915,1,0,1,1,0,1,1,0,0,1
662925,1,0,1,1,0,1,1,0,0,1
662935,1,0,1,1,0,1,1,0,0,1
662945,1,0,0,0,0,0,0,1,1,1
662955,1,0,0,0,0,0,0,1,0,1
662965,1,0,0,0,0,0,0,1,0,1
662975,1,0,0,0,0,0,0,1,0,1
662985,1,0,0,0,0,0,0,1,0,1
662995,1,0,0,0,0,0,0,1,0,1
663005,1,0,0,0,0,0,0,1,0,1
663015,1,0,0,0,0,0,0,1,0,1
663025,1,1,0,1,0,0,0,0,1,1
663035,1,1,0,1,0,0,0,0,0,1
663045,1,1,0,1,0,0,0,0,0,1
663055,1,1,0,1,0,0,0,0,0,1
663065,1,1,0,1,0,0,0,0,0,1
663075,1,1,0,1,0,0,0,0,0,1
663085,1,1,0,1,0,0,0,0,0,1
663095,1,1,0,1,0,0,0,0,0,1
663105,0,0,0,1,0,0,0,0,1,1
663115,0,0,0,1,0,0,0,0,0,1
663125,0,0,0,1,0,0,0,0,0,1
663135,0,0,0,1,0,0,0,0,0,1
663145,0,0,0,1,0,0,0,0,0,1
663155,0,0,0,1,0,0,0,0,0,1
663165,0,0,0,1,0,0,0,0,0,1
663175,0,0,0,1,0,0,0,0,0,1
663185,1,0,1,1,1,0,0,0,1,1
663195,1,0,1,1,1,0,0,0,0,1
663205,1,0,1,1,1,0,0,0,0,1
663215,1,0,1,1,1,0,0,0,0,1
663225,1,0,1,1,1,0,0,0,0,1
663235,1,0,1,1,1,0,0,0,0,1
663245,1,0,1,1,1,0,0,0,0,1
663255,1,0,1,1,1,0,0,0,0,1
663265,0,0,1,1,1,1,1,1,1,1
663275,0,0,1,1,1,1,1,1,0,1
663285,0,0,1,1,1,1,1,1,0,1
663295,0,0,1,1,1,1,1,1,0,1
663305,0,0,1,1,1,1,1,1,0,1
663315,0,0,1,1,1,1,1,1,0,1
663325,0,0,1,1,1,1,1,1,0,1
663335,0,0,1,1,1,1,1,1,0,1
663345,1,1,0,0,0,0,0,1,1,1
663355,1,1,0,0,0,0,0,1,0,1
663365,1,1,0,0,0,0,0,1,0,1
663375,1,1,0,0,0,0,0,1,0,1
663385,1,1,0,0,0,0,0,1,0,1
663395,1,1,0,0,0,0,0,1,0,1
663405,1,1,0,0,0,0,0,1,0,1
663415,1,1,0,0,0,0,0,1,0,1
663425,1,1,1,0,0,1,0,1,1,1
663435,1,1,1,0,0,1,0,1,0,1
663445,1,1,1,0,0,1,0,1,0,1
663455,1,1,1,0,0,1,0,1,0,1
663465,1,1,1,0,0,1,0,1,0,1
663475,1,1,1,0,0,1,0,1,0,1
663485,1,1,1,0,0,1,0,1,0,1
663495,1,1,1,0,0,1,0,1,0,1
663505,1,0,1,1,0,0,0,1,1,1
663515,1,0,1,1,0,0,0,1,0,1
663525,1,0,1,1,0,0,0,1,0,1
663535,1,0,1,1,0,0,0,1,0,1
663545,1,0,1,1,0,0,0,1,0,1
663555,1,0,1,1,0,0,0,1,0,1
663565,1,0,1,1,0,0,0,1,0,1
663575,1,0,1,1,0,0,0,1,0,1
663585,1,1,0,1,0,0,1,1,1,1
663595,1,1,0,1,0,0,1,1,0,1
663605,1,1,0,1,0,0,1,1,0,1
663615,1,1,0,1,0,0,1,1,0,1
663625,1,1,0,1,0,0,1,1,0,1
663635,1,1,0,1,0,0,1,1,0,1
663645,1,1,0,1,0,0,1,1,0,1
663655,1,1,0,1,0,0,1,1,0,1
663665,0,0,0,1,1,1,1,0,1,1
663675,0,0,0,1,1,1,1,0,0,1
663685,0,0,0,1,1,1,1,0,0,1
663695,0,0,0,1,1,1,1,0,0,1
663705,0,0,0,1,1,1,1,0,0,1
663715,0,0,0,1,1,1,1,0,0,1
663725,0,0,0,1,1,1,1,0,0,1
663735,0,0,0,1,1,1,1,0,0,1
663745,0,0,1,1,1,0,1,1,1,1
663755,0,0,1,1,1,0,1,1,0,1
663765,0,0,1,1,1,0,1,1,0,1
663775,0,0,1,1,1,0,1,1,0,1
663785,0,0,1,1,1,0,1,1,0,1
663795,0,0,1,1,1,0,1,1,0,1
663805,0,0,1,1,1,0,1,1,0,1
663815,0,0,1,1,1,0,1,1,0,1
663825,1,0,1,1,0,1,0,1,1,1
663835,1,0,1,1,0,1,0,1,0,1
663845,1,0,1,1,0,1,0,1,0,1
663855,1,0,1,1,0,1,0,1,0,1
663865,1,0,1,1,0,1,0,1,0,1
663875,1,0,1,1,0,1,0,1,0,1
663885,1,0,1,1,0,1,0,1,0,1
663895,1,0,1,1,0,1,0,1,0,1
663905,0,0,1,0,1,1,0,1,1,1
663915,0,0,1,0,1,1,0,1,0,1
663925,0,0,1,0,1,1,0,1,0,1
663935,0,0,1,0,1,1,0,1,0,1
663945,0,0,1,0,1,1,0,1,0,1
663955,0,0,1,0,1,1,0,1,0,1
663965,0,0,1,0,1,1,0,1,0,1
663975,0,0,1,0,1,1,0,1,0,1
663985,1,0,1,1,1,0,0,0,1,1
663995,1,0,1,1,1,0,0,0,0,1
664005,1,0,1,1,1,0,0,0,0,1
664015,1,0,1,1,1,0,0,0,0,1
664025,1,0,1,1,1,0,0,0,0,1
664035,1,0,1,1,1,0,0,0,0,1
664045,1,0,1,1,1,0,0,0,0,1
664055,1,0,1,1,1,0,0,0,0,1
664065,0,0,1,1,0,0,1,1,1,1
664075,0,0,1,1,0,0,1,1,0,1
664085,0,0,1,1,0,0,1,1,0,1
664095,0,0,1,1,0,0,1,1,0,1
664105,0,0,1,1,0,0,1,1,0,1
664115,0,0,1,1,0,0,1,1,0,1
664125,0,0,1,1,0,0,1,1,0,1
664135,0,0,1,1,0,0,1,1,0,1
664145,0,1,1,0,1,1,0,1,1,1
664155,0,1,1,0,1,1,0,1,0,1
664165,0,1,1,0,1,1,0,1,0,1
664175,0,1,1,0,1,1,0,1,0,1
664185,0,1,1,0,1,1,0,1,0,1
664195,0,1,1,0,1,1,0,1,0,1
664205,0,1,1,0,1,1,0,1,0,1
664215,0,1,1,0,1,1,0,1,0,1
664225,0,1,1,1,1,0,0,1,1,1
664235,0,1,1,1,1,0,0,1,0,1
664245,0,1,1,1,1,0,0,1,0,1
664255,0,1,1,1,1,0,0,1,0,1
664265,0,1,1,1,1,0,0,1,0,1
664275,0,1,1,1,1,0,0,1,0,1
664285,0,1,1,1,1,0,0,1,0,1
664295,0,1,1,1,1,0,0,1,0,1
664305,0,0,0,1,0,0,1,1,1,1
664315,0,0,0,1,0,0,1,1,0,1
664325,0,0,0,1,0,0,1,1,0,1
664335,0,0,0,1,0,0,1,1,0,1
664345,0,0,0,1,0,0,1,1,0,1
664355,0,0,0,1,0,0,1,1,0,1
664365,0,0,0,1,0,0,1,1,0,1
664375,0,0,0,1,0,0,1,1,0,1
664385,0,1,0,0,0,1,1,1,1,1
664395,0,1,0,0,0,1,1,1,0,1
664405,0,1,0,0,0,1,1,1,0,1
664415,0,1,0,0,0,1,1,1,0,1
664425,0,1,0,0,0,1,1,1,0,1
664435,0,1,0,0,0,1,1,1,0,1
664445,0,1,0,0,0,1,1,1,0,1
664455,0,1,0,0,0,1,1,1,0,1
664465,1,0,1,0,1,1,0,1,1,1
664475,1,0,1,0,1,1,0,1,0,1
664485,1,0,1,0,1,1,0,1,0,1
664495,1,0,1,0,1,1,0,1,0,1
664505,1,0,1,0,1,1,0,1,0,1
664515,1,0,1,0,1,1,0,1,0,1
664525,1,0,1,0,1,1,0,1,0,1
664535,1,0,1,0,1,1,0,1,0,1
664545,0,0,0,1,1,0,0,1,1,1
664555,0,0,0,1,1,0,0,1,0,1
664565,0,0,0,1,1,0,0,1,0,1
664575,0,0,0,1,1,0,0,1,0,1
664585,0,0,0,1,1,0,0,1,0,1
664595,0,0,0,1,1,0,0,1,0,1
664605,0,0,0,1,1,0,0,1,0,1
664615,0,0,0,1,1,0,0,1,0,1
664625,1,1,0,0,0,1,0,0,1,1
664635,1,1,0,0,0,1,0,0,0,1
664645,1,1,0,0,0,1,0,0,0,1
664655,1,1,0,0,0,1,0,0,0,1
664665,1,1,0,0,0,1,0,0,0,1
664675,1,1,0,0,0,1,0,0,0,1
664685,1,1,0,0,0,1,0,0,0,1
664695,1,1,0,0,0,1,0,0,0,1
664705,1,0,1,1,1,1,1,1,1,1
664715,1,0,1,1,1,1,1,1,0,1
664725,1,0,1,1,1,1,1,1,0,1
664735,1,0,1,1,1,1,1,1,0,1
664745,1,0,1,1,1,1,1,1,0,1
664755,1,0,1,1,1,1,1,1,0,1
664765,1,0,1,1,1,1,1,1,0,1
664775,1,0,1,1,1,1,1,1,0,1
664785,1,0,1,0,1,1,0,1,1,1
664795,1,0,1,0,1,1,0,1,0,1
664805,1,0,1,0,1,1,0,1,0,1
664815,1,0,1,0,1,1,0,1,0,1
664825,1,0,1,0,1,1,0,1,0,1
664835,1,0,1,0,1,1,0,1,0,1
664845,1,0,1,0,1,1,0,1,0,1
664855,1,0,1,0,1,1,0,1,0,1
664865,1,1,0,1,1,0,1,0,1,1
664875,1,1,0,1,1,0,1,0,0,1
